seed,epoch,train_loss,validation_selection_score,validation_accuracy,validation_balanced_accuracy,validation_roc_auc,selected_at_this_epoch
11,260,0.11663222312927246,0.708125,0.6666666666666666,0.675,0.6625,False
11,265,0.1183813288807869,0.708125,0.6666666666666666,0.675,0.6625,False
11,270,0.112807996571064,0.7075,0.6666666666666666,0.675,0.65,False
11,275,0.10266565531492233,0.70625,0.6666666666666666,0.675,0.625,False
11,280,0.11075978726148605,0.70625,0.6666666666666666,0.675,0.625,False
11,285,0.11100897192955017,0.70625,0.6666666666666666,0.675,0.625,False
11,290,0.10799165815114975,0.70625,0.6666666666666666,0.675,0.625,False
11,295,0.10264300554990768,0.70625,0.6666666666666666,0.675,0.625,False
11,300,0.1059737429022789,0.70625,0.6666666666666666,0.675,0.625,False
11,305,0.09363258630037308,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
11,310,0.09488370269536972,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
11,315,0.0907447561621666,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
11,320,0.09226328134536743,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
11,325,0.0866764560341835,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
11,330,0.08899553120136261,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
11,335,0.08775628358125687,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
11,340,0.07831951230764389,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
11,345,0.0787876546382904,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
11,350,0.08798743039369583,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
11,355,0.07545850425958633,0.6431250000000001,0.6111111111111112,0.6125,0.6125,False
11,360,0.07539579272270203,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
11,365,0.0894535630941391,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
11,370,0.08292988687753677,0.7050000000000001,0.6666666666666666,0.675,0.6,False
11,375,0.08218373358249664,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
11,380,0.07470514625310898,0.7050000000000001,0.6666666666666666,0.675,0.6,False
11,385,0.06980407238006592,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
11,390,0.07386845350265503,0.7050000000000001,0.6666666666666666,0.675,0.6,False
11,395,0.06706386804580688,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
11,400,0.07306395471096039,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
11,405,0.06862755119800568,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
11,410,0.06504160165786743,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
11,415,0.06517963111400604,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
11,420,0.05961858853697777,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
11,425,0.056048642843961716,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
11,430,0.0564119927585125,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
11,435,0.06642130762338638,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
11,440,0.056829825043678284,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
11,445,0.05745392292737961,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
11,450,0.05818280950188637,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
11,455,0.05983671545982361,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
11,460,0.05636736750602722,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
11,465,0.054591428488492966,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
11,470,0.05411338061094284,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
11,475,0.054735809564590454,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
11,480,0.057286541908979416,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
11,485,0.05414232611656189,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
11,490,0.059817906469106674,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
11,495,0.056194137781858444,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
11,500,0.05207347869873047,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
11,505,0.0452900156378746,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
11,510,0.05228878930211067,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
11,515,0.04625212401151657,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,520,0.03891109302639961,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,525,0.05154860392212868,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,530,0.04826090857386589,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,535,0.050796523690223694,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,540,0.04408116266131401,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,545,0.0467170774936676,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,550,0.041556164622306824,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,555,0.04577508568763733,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,560,0.040129922330379486,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,565,0.0398402139544487,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,570,0.048676278442144394,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,575,0.03890467435121536,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,580,0.04431883990764618,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,585,0.04037487506866455,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,590,0.04029237851500511,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,595,0.035249318927526474,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,600,0.04031800106167793,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,605,0.034350574016571045,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,610,0.03557503968477249,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,615,0.041307345032691956,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,620,0.0406685508787632,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,625,0.03838822618126869,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,630,0.04094628989696503,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,635,0.032955776900053024,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,640,0.038726843893527985,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,645,0.04130737856030464,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,650,0.03573054447770119,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,655,0.034961894154548645,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,660,0.037255480885505676,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,665,0.030788784846663475,0.5787500000000001,0.5555555555555556,0.55,0.575,False
11,670,0.0377013124525547,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,0,0.7113208770751953,0.525625,0.5555555555555556,0.5,0.5125,True
23,5,0.6975606679916382,0.59125,0.6111111111111112,0.5625,0.575,True
23,10,0.6787890791893005,0.605625,0.6111111111111112,0.575,0.6125,True
23,15,0.6541503667831421,0.455625,0.4444444444444444,0.425,0.6125,False
23,20,0.6263564229011536,0.5806250000000001,0.5555555555555556,0.55,0.6125,False
23,25,0.5935592651367188,0.581875,0.5555555555555556,0.55,0.6375,False
23,30,0.5629642605781555,0.594375,0.5555555555555556,0.5625,0.6375,False
23,35,0.5289442539215088,0.594375,0.5555555555555556,0.5625,0.6375,False
23,40,0.49355989694595337,0.656875,0.6111111111111112,0.625,0.6375,True
23,45,0.4570269286632538,0.6074999999999999,0.5555555555555556,0.575,0.65,False
23,50,0.43029487133026123,0.6074999999999999,0.5555555555555556,0.575,0.65,False
23,55,0.3995988070964813,0.6081249999999999,0.5555555555555556,0.575,0.6625,False
23,60,0.3754790723323822,0.6081249999999999,0.5555555555555556,0.575,0.6625,False
23,65,0.3537590205669403,0.6081249999999999,0.5555555555555556,0.575,0.6625,False
23,70,0.3406965732574463,0.6081249999999999,0.5555555555555556,0.575,0.6625,False
23,75,0.31156766414642334,0.658125,0.6111111111111112,0.625,0.6625,True
23,80,0.302883505821228,0.658125,0.6111111111111112,0.625,0.6625,False
23,85,0.2850281000137329,0.658125,0.6111111111111112,0.625,0.6625,False
23,90,0.2722404897212982,0.65875,0.6111111111111112,0.625,0.675,True
23,95,0.2586095333099365,0.65875,0.6111111111111112,0.625,0.675,False
23,100,0.25197896361351013,0.659375,0.6111111111111112,0.625,0.6875,True
23,105,0.2548345923423767,0.659375,0.6111111111111112,0.625,0.6875,False
23,110,0.24204756319522858,0.66,0.6111111111111112,0.625,0.7,True
23,115,0.2291521430015564,0.70875,0.6666666666666666,0.675,0.675,True
23,120,0.22184711694717407,0.66,0.6111111111111112,0.625,0.7,False
23,125,0.2185448706150055,0.7100000000000001,0.6666666666666666,0.675,0.7,True
23,130,0.21553653478622437,0.66,0.6111111111111112,0.625,0.7,False
23,135,0.21030791103839874,0.7100000000000001,0.6666666666666666,0.675,0.7,False
23,140,0.20586520433425903,0.66,0.6111111111111112,0.625,0.7,False
23,145,0.1864185482263565,0.7100000000000001,0.6666666666666666,0.675,0.7,False
23,150,0.19050006568431854,0.7100000000000001,0.6666666666666666,0.675,0.7,False
23,155,0.1925550252199173,0.7100000000000001,0.6666666666666666,0.675,0.7,False
23,160,0.18380753695964813,0.7106250000000001,0.6666666666666666,0.675,0.7125,True
23,165,0.18011383712291718,0.7106250000000001,0.6666666666666666,0.675,0.7125,False
23,170,0.17411771416664124,0.7100000000000001,0.6666666666666666,0.675,0.7,False
23,175,0.17123642563819885,0.7100000000000001,0.6666666666666666,0.675,0.7,False
23,180,0.16699056327342987,0.7100000000000001,0.6666666666666666,0.675,0.7,False
23,185,0.15741196274757385,0.7100000000000001,0.6666666666666666,0.675,0.7,False
23,190,0.1542876958847046,0.7100000000000001,0.6666666666666666,0.675,0.7,False
23,195,0.1469992846250534,0.7100000000000001,0.6666666666666666,0.675,0.7,False
23,200,0.14193060994148254,0.7093750000000001,0.6666666666666666,0.675,0.6875,False
23,205,0.14763414859771729,0.7093750000000001,0.6666666666666666,0.675,0.6875,False
23,210,0.14009124040603638,0.7093750000000001,0.6666666666666666,0.675,0.6875,False
23,215,0.13340415060520172,0.7093750000000001,0.6666666666666666,0.675,0.6875,False
23,220,0.12944245338439941,0.70875,0.6666666666666666,0.675,0.675,False
23,225,0.13556060194969177,0.70875,0.6666666666666666,0.675,0.675,False
23,230,0.1312893182039261,0.70875,0.6666666666666666,0.675,0.675,False
23,235,0.12717044353485107,0.70875,0.6666666666666666,0.675,0.675,False
23,240,0.12681373953819275,0.70875,0.6666666666666666,0.675,0.675,False
23,245,0.12391399592161179,0.70875,0.6666666666666666,0.675,0.675,False
23,250,0.11651594191789627,0.70875,0.6666666666666666,0.675,0.675,False
23,255,0.11914371699094772,0.708125,0.6666666666666666,0.675,0.6625,False
23,260,0.11301401257514954,0.706875,0.6666666666666666,0.675,0.6375,False
23,265,0.10238012671470642,0.706875,0.6666666666666666,0.675,0.6375,False
23,270,0.10035835206508636,0.706875,0.6666666666666666,0.675,0.6375,False
23,275,0.10382907092571259,0.70625,0.6666666666666666,0.675,0.625,False
23,280,0.10191459953784943,0.70625,0.6666666666666666,0.675,0.625,False
23,285,0.09899605065584183,0.70625,0.6666666666666666,0.675,0.625,False
23,290,0.09355711191892624,0.70625,0.6666666666666666,0.675,0.625,False
23,295,0.08675722777843475,0.70625,0.6666666666666666,0.675,0.625,False
23,300,0.09056740999221802,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
23,305,0.09021957218647003,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
23,310,0.0882742702960968,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
23,315,0.07923499494791031,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
23,320,0.08724901080131531,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
23,325,0.07661160826683044,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
23,330,0.08404238522052765,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
23,335,0.08516919612884521,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
23,340,0.07775364071130753,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
23,345,0.0731016993522644,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
23,350,0.08341318368911743,0.7050000000000001,0.6666666666666666,0.675,0.6,False
23,355,0.07552044093608856,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
23,360,0.07667157799005508,0.7050000000000001,0.6666666666666666,0.675,0.6,False
23,365,0.07166754454374313,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
23,370,0.06845173984766006,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
23,375,0.07089725881814957,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
23,380,0.06329452991485596,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
23,385,0.060878753662109375,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
23,390,0.07467903941869736,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
23,395,0.0675283670425415,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
23,400,0.06140315532684326,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
23,405,0.06450086832046509,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
23,410,0.06192750483751297,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
23,415,0.05645643547177315,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
23,420,0.0598997101187706,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
23,425,0.0627036988735199,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
23,430,0.05653248727321625,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
23,435,0.059976719319820404,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
23,440,0.05193376913666725,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
23,445,0.061373237520456314,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
23,450,0.054995350539684296,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
23,455,0.05792771279811859,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
23,460,0.05100950971245766,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
23,465,0.04865032061934471,0.5793750000000001,0.5555555555555556,0.55,0.5875,False
23,470,0.047962602227926254,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,475,0.04803800955414772,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,480,0.04582275450229645,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,485,0.046779099851846695,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,490,0.042367588728666306,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,495,0.04902378469705582,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,500,0.045736320316791534,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,505,0.04584228992462158,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,510,0.04892098158597946,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,515,0.04511929675936699,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,520,0.05017852410674095,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,525,0.043384891003370285,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,530,0.03762570768594742,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,535,0.041355352848768234,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,540,0.04283663257956505,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,545,0.03909975662827492,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,550,0.04472469165921211,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,555,0.040389787405729294,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,560,0.04383908584713936,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,565,0.043021801859140396,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,570,0.039526358246803284,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,575,0.04355728626251221,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,580,0.04067493602633476,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,585,0.0453479140996933,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,590,0.041426751762628555,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,595,0.03719077631831169,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,600,0.03753308206796646,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,605,0.03276596963405609,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,610,0.029123831540346146,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,615,0.035867396742105484,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,620,0.034161169081926346,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,625,0.03238258138298988,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,630,0.030483044683933258,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,635,0.03762296587228775,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,640,0.03335735946893692,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,645,0.031799182295799255,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,650,0.0313631072640419,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,655,0.03491806611418724,0.5787500000000001,0.5555555555555556,0.55,0.575,False
23,660,0.027398061007261276,0.5787500000000001,0.5555555555555556,0.55,0.575,False
37,0,0.7128850221633911,0.523125,0.5555555555555556,0.5,0.4625,True
37,5,0.6973575949668884,0.6081249999999999,0.6111111111111112,0.575,0.6625,True
37,10,0.6744151711463928,0.5075,0.5,0.475,0.65,False
37,15,0.6498970985412598,0.52,0.5,0.4875,0.65,False
37,20,0.6211191415786743,0.645,0.6111111111111112,0.6125,0.65,True
37,25,0.5898716449737549,0.6575,0.6111111111111112,0.625,0.65,True
37,30,0.5553076863288879,0.6074999999999999,0.5555555555555556,0.575,0.65,False
37,35,0.517297625541687,0.6081249999999999,0.5555555555555556,0.575,0.6625,False
37,40,0.4837488830089569,0.6081249999999999,0.5555555555555556,0.575,0.6625,False
37,45,0.4436825215816498,0.6081249999999999,0.5555555555555556,0.575,0.6625,False
37,50,0.41871973872184753,0.6081249999999999,0.5555555555555556,0.575,0.6625,False
37,55,0.39664730429649353,0.6081249999999999,0.5555555555555556,0.575,0.6625,False
37,60,0.37190866470336914,0.6081249999999999,0.5555555555555556,0.575,0.6625,False
37,65,0.35164931416511536,0.6081249999999999,0.5555555555555556,0.575,0.6625,False
37,70,0.3221827745437622,0.658125,0.6111111111111112,0.625,0.6625,True
37,75,0.3054402470588684,0.658125,0.6111111111111112,0.625,0.6625,False
37,80,0.3016148507595062,0.658125,0.6111111111111112,0.625,0.6625,False
37,85,0.28106504678726196,0.658125,0.6111111111111112,0.625,0.6625,False
37,90,0.2630648910999298,0.65875,0.6111111111111112,0.625,0.675,True
37,95,0.2680341601371765,0.658125,0.6111111111111112,0.625,0.6625,False
37,100,0.2521778643131256,0.658125,0.6111111111111112,0.625,0.6625,False
37,105,0.24038997292518616,0.65875,0.6111111111111112,0.625,0.675,False
37,110,0.23372448980808258,0.65875,0.6111111111111112,0.625,0.675,False
37,115,0.2291482836008072,0.65875,0.6111111111111112,0.625,0.675,False
37,120,0.21782806515693665,0.7093750000000001,0.6666666666666666,0.675,0.6875,True
37,125,0.20366410911083221,0.659375,0.6111111111111112,0.625,0.6875,False
37,130,0.20912745594978333,0.7093750000000001,0.6666666666666666,0.675,0.6875,False
37,135,0.19274568557739258,0.659375,0.6111111111111112,0.625,0.6875,False
37,140,0.20530417561531067,0.7093750000000001,0.6666666666666666,0.675,0.6875,False
37,145,0.19007444381713867,0.7100000000000001,0.6666666666666666,0.675,0.7,True
37,150,0.18684691190719604,0.70875,0.6666666666666666,0.675,0.675,False
37,155,0.18771132826805115,0.7093750000000001,0.6666666666666666,0.675,0.6875,False
37,160,0.17300410568714142,0.7093750000000001,0.6666666666666666,0.675,0.6875,False
37,165,0.16822156310081482,0.7093750000000001,0.6666666666666666,0.675,0.6875,False
37,170,0.16081014275550842,0.7093750000000001,0.6666666666666666,0.675,0.6875,False
37,175,0.17426757514476776,0.7093750000000001,0.6666666666666666,0.675,0.6875,False
37,180,0.15738224983215332,0.7093750000000001,0.6666666666666666,0.675,0.6875,False
37,185,0.16199544072151184,0.70875,0.6666666666666666,0.675,0.675,False
37,190,0.15404361486434937,0.70875,0.6666666666666666,0.675,0.675,False
37,195,0.13655933737754822,0.70875,0.6666666666666666,0.675,0.675,False
37,200,0.14107149839401245,0.7093750000000001,0.6666666666666666,0.675,0.6875,False
37,205,0.1383836418390274,0.70875,0.6666666666666666,0.675,0.675,False
37,210,0.13035079836845398,0.70875,0.6666666666666666,0.675,0.675,False
37,215,0.13481533527374268,0.70875,0.6666666666666666,0.675,0.675,False
37,220,0.13003350794315338,0.708125,0.6666666666666666,0.675,0.6625,False
37,225,0.11860311031341553,0.7075,0.6666666666666666,0.675,0.65,False
37,230,0.11722920089960098,0.706875,0.6666666666666666,0.675,0.6375,False
37,235,0.11250666528940201,0.706875,0.6666666666666666,0.675,0.6375,False
37,240,0.11388242244720459,0.706875,0.6666666666666666,0.675,0.6375,False
37,245,0.11866741627454758,0.70625,0.6666666666666666,0.675,0.625,False
37,250,0.11525221914052963,0.70625,0.6666666666666666,0.675,0.625,False
37,255,0.11142580211162567,0.70625,0.6666666666666666,0.675,0.625,False
37,260,0.10796362161636353,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
37,265,0.0948600023984909,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
37,270,0.09576424211263657,0.6431250000000001,0.6111111111111112,0.6125,0.6125,False
37,275,0.09417349845170975,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
37,280,0.09349337965250015,0.6431250000000001,0.6111111111111112,0.6125,0.6125,False
37,285,0.08661544322967529,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
37,290,0.0912146270275116,0.6431250000000001,0.6111111111111112,0.6125,0.6125,False
37,295,0.09090740233659744,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
37,300,0.08413942903280258,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
37,305,0.0859440341591835,0.6431250000000001,0.6111111111111112,0.6125,0.6125,False
37,310,0.07693741470575333,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
37,315,0.08579927682876587,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
37,320,0.08349977433681488,0.7056250000000001,0.6666666666666666,0.675,0.6125,False
37,325,0.07750879973173141,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
37,330,0.0797513872385025,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
37,335,0.0800236314535141,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
37,340,0.07722530514001846,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
37,345,0.07725411653518677,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
37,350,0.07963398098945618,0.6425000000000001,0.6111111111111112,0.6125,0.6,False
37,355,0.07145664095878601,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
37,360,0.06891872733831406,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
37,365,0.07142481207847595,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
37,370,0.06188742816448212,0.6418750000000001,0.6111111111111112,0.6125,0.5875,False
